loss,val_loss,lr
2.1601099433610216e-05,1.8826956875273027e-05,0.001
3.210761133232154e-05,4.117611752008088e-05,0.001
4.3437699787318707e-05,3.472540993243456e-05,0.001
3.4657590731512755e-05,4.788289879797958e-05,0.001
5.6978155043907464e-05,0.00011047408042941242,0.001
7.285258470801637e-05,8.620471635367721e-05,0.001
6.181320350151509e-05,5.853530819877051e-05,0.001
4.9515652790432796e-05,4.731820445158519e-05,0.001
8.274392894236371e-05,6.434094393625855e-05,0.001
8.821028313832358e-05,0.0002017359365709126,0.001
0.0001483066735090688,7.764648762531579e-05,0.001
8.822164818411693e-05,8.722783240955323e-05,0.001
6.632174336118624e-05,5.545363819692284e-05,0.001
6.665263208560646e-05,0.00012235123722348362,0.001
0.00020641648734454066,0.00035473256139084697,0.001
0.0002580161963123828,0.00022184057161211967,0.001
0.00014822669618297368,0.0001085624098777771,0.001
0.0001489131827838719,0.0001424383226549253,0.001
7.586371793877333e-05,7.21512915333733e-05,0.001
6.746841972926632e-05,0.0007386640645563602,0.001
0.000330690381815657,0.0001911223225761205,0.001
0.00017409185238648206,0.00016684290312696248,0.001
0.00018289992294739932,0.00017356406897306442,0.001
0.00016035485896281898,0.00016350715304724872,0.001
0.00023162132129073143,0.0003154130536131561,0.001
0.00023438756761606783,0.00022011244436725974,0.001
0.00017670348461251706,0.0001827421219786629,0.001
0.0001693299855105579,0.00021550942619796842,0.001
0.0001475516619393602,0.00017927560838870704,0.001
9.715859778225422e-05,8.624322072137147e-05,0.001
9.286888962378725e-05,0.00013575659249909222,0.001
7.849152461858466e-05,7.84988296800293e-05,0.0003
7.63150819693692e-05,0.00010401043255114928,0.0003
5.615941699943505e-05,6.062601096346043e-05,0.0003
5.670552855008282e-05,5.932089334237389e-05,0.0003
6.279483932303265e-05,5.773377779405564e-05,0.0003
5.670155951520428e-05,0.00013940369535703212,0.0003
5.13709856022615e-05,5.1269566029077396e-05,0.0003
4.204107608529739e-05,3.675098923849873e-05,0.0003
4.272981095709838e-05,3.520488098729402e-05,0.0003
3.8630139897577465e-05,3.3196425647474825e-05,0.0003
