loss,val_loss,lr
0.001734388992190361,0.0013893727445974946,0.001
0.0004968200228177011,0.0007468679687008262,0.001
0.00028315893723629415,0.0005179735017009079,0.001
0.00023840685025788844,0.0005569885834120214,0.001
0.00023578641412314028,0.0005176679696887732,0.001
0.0002294644946232438,0.0004966622218489647,0.001
0.0002186649653594941,0.0004903724184259772,0.001
0.00021851068595424294,0.0004952151793986559,0.001
0.0002063706488115713,0.0004617642262019217,0.001
0.00019695439550559968,0.0004343920445535332,0.001
0.0001796602737158537,0.00040837438427843153,0.001
0.00022841549071017653,0.0008702377090230584,0.001
0.00033251449349336326,0.0005624658078886569,0.001
0.00022948315017856658,0.0005092728533782065,0.001
0.00022576312767341733,0.0004810751706827432,0.001
0.00020867370767518878,0.000485594297060743,0.001
0.00019762921147048473,0.00046074000420048833,0.001
0.00019327941117808223,0.0004341892199590802,0.001
0.00017547501192893833,0.0004061980580445379,0.001
0.00016168128058779985,0.00039048021426424384,0.001
0.00015273664030246437,0.00036062876461073756,0.001
0.0001447784306947142,0.0003449935757089406,0.001
0.00013811924145556986,0.0003553772112354636,0.001
0.00013283595035318285,0.0003117010637652129,0.001
0.00012737384531646967,0.0003309845633339137,0.001
0.00013020944606978446,0.0003172429569531232,0.001
0.00014250965614337474,0.00027996141579933465,0.001
0.00011246909707551822,0.0002663344785105437,0.001
0.00010983119864249602,0.000257976062130183,0.001
0.00010149916488444433,0.00024051977379713207,0.001
0.00010028593533206731,0.00027265807148069143,0.001
0.00012184333172626793,0.0003293547488283366,0.001
0.00011119780538138002,0.00022389012156054378,0.001
9.048709034686908e-05,0.00019925404922105372,0.001
8.324081136379391e-05,0.00019417994190007448,0.001
8.076648373389617e-05,0.00018593485583551228,0.001
7.59737376938574e-05,0.00017648431821726263,0.001
7.20060634193942e-05,0.00017522339476272464,0.001
7.327744970098138e-05,0.00019764590251725167,0.001
8.38226405903697e-05,0.00017015860066749156,0.001
6.941631727386266e-05,0.00016719027189537883,0.001
6.910692900419235e-05,0.00016414756828453392,0.001
6.924527406226844e-05,0.00017761913477443159,0.001
6.989051325945184e-05,0.00021995282440911978,0.001
8.764295489527285e-05,0.000161906355060637,0.001
8.485409489367157e-05,0.00015904141764622182,0.001
8.749054541112855e-05,0.0001805080974008888,0.001
7.363078475464135e-05,0.0002069755719276145,0.001
7.188197923824191e-05,0.00018413056386634707,0.001
6.610083801206201e-05,0.0001481522194808349,0.001
5.841496749781072e-05,0.00015525356866419315,0.001
5.797912672278471e-05,0.0001560552482260391,0.001
5.719410182791762e-05,0.00013547309208661318,0.001
5.3819589084014297e-05,0.0001336815912509337,0.001
5.9914105804637074e-05,0.00013176955690141767,0.001
5.236862489255145e-05,0.0001453026052331552,0.001
5.658829104504548e-05,0.00019079477351624519,0.001
5.805891487398185e-05,0.00011684848868753761,0.001
4.774114495376125e-05,0.00012264032557141036,0.001
4.6199038479244336e-05,0.00011177718261023983,0.001
4.442474528332241e-05,0.0001224455190822482,0.001
4.452925350051373e-05,0.00011602623271755874,0.001
4.330418596509844e-05,9.775879880180582e-05,0.001
3.787712557823397e-05,9.075204434338957e-05,0.001
7.19425588613376e-05,0.00014234764967113733,0.001
6.601032509934157e-05,0.00018170099065173417,0.001
5.99475133640226e-05,0.0001252693182323128,0.001
4.454482041182928e-05,0.00010927409311989322,0.0003
4.170614556642249e-05,0.0001035477253026329,0.0003
4.0337607060791925e-05,9.922625758918002e-05,0.0003
4.0674476622371e-05,0.00010250820923829451,0.0003
3.756922160391696e-05,9.55639043240808e-05,0.0003
3.659360663732514e-05,9.438366396352649e-05,0.0003
3.6517943954095244e-05,9.222027438227087e-05,0.0003
3.49865949829109e-05,9.335071808891371e-05,0.0003
3.516456490615383e-05,9.221716754836962e-05,0.0003
3.434047175687738e-05,9.47278895182535e-05,0.0003
3.589863263186999e-05,8.880424138624221e-05,0.0003
3.498952719382942e-05,8.473559864796698e-05,0.0003
3.2426683901576325e-05,8.431194146396592e-05,0.0003
3.133285645162687e-05,8.507321763318032e-05,0.0003
3.1148661946645007e-05,8.125234307954088e-05,0.0003
3.219283462385647e-05,8.255040302174166e-05,0.0003
3.1351108191302046e-05,8.375525794690475e-05,0.0003
3.0315222829813138e-05,8.116383105516434e-05,0.0003
3.054999251617119e-05,7.909741543699056e-05,0.0003
2.9553562853834592e-05,7.830660615582019e-05,0.0003
2.8263599233468994e-05,7.924478268250823e-05,0.0003
2.8165180992800742e-05,7.792044198140502e-05,0.0003
2.829643926816061e-05,7.904278754722327e-05,0.0003
2.813773971865885e-05,7.970305887283757e-05,0.0003
2.8499345717136748e-05,8.040566899580881e-05,0.0003
2.875138852687087e-05,7.851513510104269e-05,0.0003
2.8298483812250197e-05,8.158540003933012e-05,0.0003
2.892581505875569e-05,7.577725045848638e-05,0.0003
2.742018477874808e-05,7.790547533659264e-05,0.0003
2.841546302079223e-05,7.506653491873294e-05,0.0003
2.5922046916093677e-05,7.311713852686808e-05,0.0003
2.552764090069104e-05,7.117078348528594e-05,0.0003
2.5022955014719628e-05,7.322254532482475e-05,0.0003
2.549353666836396e-05,7.303566962946206e-05,0.0003
2.5020342945936136e-05,7.135593477869406e-05,0.0003
2.4713575839996338e-05,7.165958231780678e-05,0.0003
2.469681749062147e-05,7.217466190923005e-05,0.0003
2.4940505682025105e-05,7.23472039680928e-05,0.0003
2.5665478460723534e-05,7.156900392146781e-05,0.0003
2.8243963242857717e-05,7.010129775153473e-05,0.0003
2.79142550425604e-05,8.309545955853537e-05,0.0003
2.5611563614802435e-05,7.660272240173072e-05,0.0003
2.74315825663507e-05,7.087033009156585e-05,0.0003
2.6076973881572485e-05,6.826609023846686e-05,0.0003
2.5018371161422692e-05,7.670445484109223e-05,0.0003
2.4118960936903022e-05,6.860433495603502e-05,0.0003
2.3170608983491547e-05,6.987054803175852e-05,0.0003
2.346760084037669e-05,7.470180571544915e-05,0.0003
2.312770448043011e-05,6.977226439630613e-05,0.0003
2.2219874153961428e-05,6.76351337460801e-05,0.0003
2.1799665773869492e-05,6.668473361060023e-05,0.0003
2.2113021259428933e-05,6.686009874101728e-05,0.0003
2.241252332169097e-05,6.636155740125105e-05,0.0003
2.2050797269912437e-05,7.058450864860788e-05,0.0003
2.2008065570844337e-05,7.586238643852994e-05,0.0003
2.2803866158938035e-05,6.642356311203912e-05,0.0003
2.2978514607530087e-05,6.400507118087262e-05,0.0003
2.2449134121416137e-05,6.946839130250737e-05,0.0003
2.1926569388597272e-05,7.065254612825811e-05,9e-05
2.2510655981022865e-05,6.489249790320173e-05,9e-05
2.025910362135619e-05,6.34949465165846e-05,9e-05
2.0063102056155913e-05,6.29239366389811e-05,9e-05
2.0307092199800536e-05,6.36147306067869e-05,9e-05
2.090742054861039e-05,6.409583875210956e-05,9e-05
2.083639265038073e-05,6.307756848400459e-05,9e-05
2.133730595232919e-05,6.342468259390444e-05,9e-05
2.1404768631327897e-05,6.315067003015429e-05,9e-05
2.1185003788559698e-05,6.503624172182754e-05,9e-05
2.1193953216425143e-05,6.348958413582295e-05,9e-05
2.0960153051419184e-05,6.481310265371576e-05,9e-05
2.0009019863209687e-05,6.232252053450793e-05,9e-05
2.0235262127243914e-05,6.224834942258894e-05,9e-05
2.0288081941544078e-05,6.223870150279254e-05,9e-05
