loss,val_loss,lr
0.00023840778158046305,0.0005606489721685648,0.001
0.00022217740479391068,0.0010702223517000675,0.001
0.0002444309648126364,0.001197667676024139,0.001
0.00026163386064581573,0.0011109457118436694,0.001
0.0002418520161882043,0.0010492197470739484,0.001
0.00023723837512079626,0.00100325932726264,0.001
0.00023755223082844168,0.001044652657583356,0.001
0.00023572602367494255,0.0009913203539326787,0.001
0.00022834593255538493,0.0009924693731591105,0.001
0.00023148380569182336,0.0010016500018537045,0.001
0.00022408318181987852,0.0010207362938672304,0.001
0.00023138370306696743,0.0010120420483872294,0.001
0.00022701156558468938,0.001001003896817565,0.001
0.00022856215946376324,0.0009850203059613705,0.001
0.00022112308943178505,0.0010095813777297735,0.001
0.00022466140217147768,0.0009714832995086908,0.001
0.00022394064581021667,0.0009715553605929017,0.001
0.00022231726325117052,0.000974461087025702,0.001
0.00021326699061319232,0.0009552270639687777,0.001
0.00021620532788801938,0.0009449582430534065,0.001
0.0002110598870785907,0.0009607496322132647,0.001
0.00020609590865205973,0.0009138901368714869,0.001
0.00020202604355290532,0.0009422059520147741,0.001
0.00019757088739424944,0.0008979190606623888,0.001
0.0001936670596478507,0.000909132941160351,0.001
0.000189794969628565,0.0008354288875125349,0.001
0.0001964593684533611,0.0009155992302112281,0.001
0.00020855730690527707,0.0008095835219137371,0.001
0.00018467682821210474,0.0008498564711771905,0.001
0.00016010394028853625,0.0008263502968475223,0.001
0.00017035043856594712,0.0007695640088059008,0.001
0.00015612308925483376,0.0007725919131189585,0.0003
0.00015114950656425208,0.0007480520871467888,0.0003
0.0001518303615739569,0.0007303081802092493,0.0003
0.00014749792171642184,0.0007213364006020129,0.0003
0.00014269303937908262,0.0007112027378752828,0.0003
0.00014560129784513265,0.0007057591574266553,0.0003
0.00013938063057139516,0.0006876311381347477,0.0003
0.00013737329572904855,0.0006739541422575712,0.0003
0.00013056403258815408,0.0006580938934348524,0.0003
0.00013737808330915868,0.0006398639525286853,0.0003
0.00012824854638893157,0.0006301609100773931,0.0003
0.00012618445907719433,0.0005944714648649096,0.0003
0.000123802776215598,0.0005848945002071559,0.0003
0.00011805355461547151,0.0005688718520104885,0.0003
0.00011345637176418677,0.0005328555125743151,0.0003
0.00011318104952806607,0.0005079147522337735,0.0003
0.00010575754276942462,0.0004946725093759596,0.0003
0.00010868770186789334,0.0004728235362563282,0.0003
0.00010239772382192314,0.00045731128193438053,0.0003
9.720797243062407e-05,0.00044457981130108237,0.0003
9.948365186573938e-05,0.000459045433672145,0.0003
9.826083260122687e-05,0.00042582699097692966,0.0003
9.418900299351662e-05,0.00042851449688896537,0.0003
8.948242611950263e-05,0.0004044551751576364,0.0003
8.920364052755758e-05,0.00045215277350507677,0.0003
9.204733214573935e-05,0.0003994453581981361,0.0003
8.61074950080365e-05,0.0004950725706294179,0.0003
9.604102524463087e-05,0.00047617804375477135,0.0003
9.889034845400602e-05,0.0004406064690556377,0.0003
9.493820107309148e-05,0.0003646450350061059,0.0003
9.244438842870295e-05,0.0003446929040364921,0.0003
9.21138926059939e-05,0.00037537066964432597,0.0003
8.978605183074251e-05,0.00041329817031510174,0.0003
8.318138134200126e-05,0.00045217020669952035,0.0003
9.034842514665797e-05,0.00033045082818716764,0.0003
7.922969962237403e-05,0.0003219281497877091,0.0003
7.729660137556493e-05,0.0003377601387910545,0.0003
7.304020982701331e-05,0.0003225307445973158,0.0003
7.49223108869046e-05,0.0003094801213592291,0.0003
7.26015932741575e-05,0.00028871276299469173,0.0003
7.389336678897962e-05,0.0002915041404776275,0.0003
7.49466271372512e-05,0.0003162234788760543,0.0003
6.853577360743657e-05,0.0002981474972330034,0.0003
7.22630211384967e-05,0.0003002377925440669,0.0003
6.813871732447296e-05,0.00028624184778891504,0.0003
7.312535308301449e-05,0.00026762980269268155,0.0003
6.963907071622089e-05,0.00026885984698310494,0.0003
6.49655848974362e-05,0.00028182746609672904,0.0003
6.860814755782485e-05,0.0003202060470357537,0.0003
6.347578164422885e-05,0.00027563635376282036,0.0003
6.40520011074841e-05,0.0002658074954524636,0.0003
6.0466514696599916e-05,0.0002359027712373063,0.0003
6.174815644044429e-05,0.00023253636027220637,0.0003
5.200296800467186e-05,0.00026326498482376337,0.0003
5.113416045787744e-05,0.00023480354866478592,0.0003
5.404253170127049e-05,0.0002488580357749015,0.0003
5.3931558795738965e-05,0.00021449818450491875,0.0003
4.8436941142426804e-05,0.00023149288608692586,0.0003
4.985975829185918e-05,0.00020822482474613935,0.0003
4.993718903278932e-05,0.00021233085135463625,0.0003
4.792322215507738e-05,0.00019898927712347358,0.0003
4.846292358706705e-05,0.00019262806745246053,0.0003
4.421221819939092e-05,0.0001978622458409518,0.0003
4.2730192944873124e-05,0.00018732232274487615,0.0003
4.188542516203597e-05,0.00019419027375988662,0.0003
4.1775605495786294e-05,0.00017697637667879462,0.0003
4.1144048736896366e-05,0.00018210930284112692,0.0003
3.791873314185068e-05,0.00017211177328135818,0.0003
3.8532267353730276e-05,0.0001757400023052469,0.0003
3.482837928459048e-05,0.00016439500905107707,0.0003
3.5668843338498846e-05,0.00016208669694606215,0.0003
3.6329707654658705e-05,0.00017909615417011082,0.0003
3.5273096727905795e-05,0.0001610865438124165,0.0003
3.5884160752175376e-05,0.00015436684770975262,0.0003
3.467056012596004e-05,0.00017762854986358434,0.0003
3.375665255589411e-05,0.00014688476221635938,0.0003
3.171267235302366e-05,0.0001874774316092953,0.0003
3.1470484827877954e-05,0.00016298795526381582,0.0003
4.1882769437506795e-05,0.00014071584155317396,0.0003
3.3407941373297945e-05,0.00017304811626672745,0.0003
3.366199234733358e-05,0.00014215102419257164,0.0003
3.2431638828711584e-05,0.00020070764003321528,0.0003
3.3477441320428625e-05,0.000131798253278248,9e-05
3.466691850917414e-05,0.00012959350715391338,9e-05
2.9444727260852233e-05,0.00017763866344466805,9e-05
3.196540637873113e-05,0.00013176097127143294,9e-05
3.019319410668686e-05,0.0001309812651015818,9e-05
3.1523682991974056e-05,0.00015405331214424223,9e-05
2.97536334983306e-05,0.00014042355178389698,9e-05
2.7615991712082177e-05,0.00013028214743826538,9e-05
2.931199560407549e-05,0.0001395901053911075,9e-05
2.724936348386109e-05,0.00014295746223069727,9e-05
2.972994298033882e-05,0.0001270560169359669,9e-05
2.910386501753237e-05,0.00013128240243531764,9e-05
2.706730447243899e-05,0.00014367280527949333,9e-05
2.7606089133769274e-05,0.0001295638212468475,9e-05
2.8792534067179076e-05,0.0001282947778236121,9e-05
3.035153895325493e-05,0.00014165806351229548,9e-05
2.979272903758101e-05,0.00012824911391362548,9e-05
2.903937092924025e-05,0.0001310259394813329,9e-05
2.6233132302877493e-05,0.0001298266724916175,9e-05
2.706640043470543e-05,0.00013348790525924414,9e-05
2.7200114345760085e-05,0.00013119213690515608,9e-05
2.789408426906448e-05,0.00012600365153048187,9e-05
2.7809808671008795e-05,0.00012628531840164214,9e-05
2.8056412702426314e-05,0.0001313286047661677,9e-05
2.7470265195006505e-05,0.00012176975724287331,9e-05
2.7453443181002513e-05,0.00012585266085807234,9e-05
2.675870928214863e-05,0.00013123404642101377,9e-05
2.6632751541910693e-05,0.0001198459867737256,9e-05
2.825486626534257e-05,0.00012493811664171517,9e-05
2.594260877231136e-05,0.00013183361443225294,9e-05
2.706775012484286e-05,0.00011704665666911751,9e-05
2.6351202905061655e-05,0.00011685590288834646,2.7e-05
2.576483711891342e-05,0.00012288597645238042,2.7e-05
2.6408402845845558e-05,0.0001296196860494092,2.7e-05
2.6650626750779338e-05,0.00012437909026630223,2.7e-05
2.647324618010316e-05,0.00011960124538745731,2.7e-05
2.5141500373138115e-05,0.00011902888945769519,2.7e-05
2.4986709831864573e-05,0.00012159490142948925,2.7e-05
2.6518135200603865e-05,0.00012285403499845415,2.7e-05
2.4207125534303486e-05,0.00012320266978349537,2.7e-05
2.6697482098825276e-05,0.00012168836110504344,2.7e-05
2.487779056536965e-05,0.00012028276978526264,2.7e-05
2.5067787646548823e-05,0.00012085781781934202,2.7e-05
2.549648706917651e-05,0.00012229081767145544,2.7e-05
2.4174056306947023e-05,0.0001210375121445395,2.7e-05
2.5024066417245194e-05,0.00011928440653719008,2.7e-05
2.6027049898402765e-05,0.00011928527237614617,2.7e-05
2.494736691005528e-05,0.00012155460717622191,2.7e-05
2.6129502657568082e-05,0.00011972709035035223,2.7e-05
2.6671325031202286e-05,0.00011901631660293788,2.7e-05
2.4693055820534937e-05,0.00011884295236086473,2.7e-05
2.5989473215304315e-05,0.00011958448158111423,2.7e-05
2.3077529476722702e-05,0.00012161596532678232,2.7e-05
2.467608828737866e-05,0.00012179565237602219,2.7e-05
2.4598028176114894e-05,0.00011945701407967135,2.7e-05
2.4921611839090474e-05,0.00011649707448668778,2.7e-05
2.580966793175321e-05,0.00011803208326455206,2.7e-05
2.4870512788766064e-05,0.00012162892380729318,2.7e-05
2.4619605028419755e-05,0.0001212173665408045,2.7e-05
2.435337046335917e-05,0.0001174097997136414,2.7e-05
2.4786810172372498e-05,0.00011695245484588668,2.7e-05
2.6033039830508642e-05,0.00011685404024319723,8.1e-06
2.584560206742026e-05,0.00011746677773771808,8.1e-06
2.557117841206491e-05,0.00011876913777086884,8.1e-06
2.6209254428977147e-05,0.00012042447633575648,8.1e-06
2.5277075110352598e-05,0.00012111515388824046,8.1e-06
2.4695300453458913e-05,0.00012047242489643395,8.1e-06
2.5212313630618155e-05,0.0001196425364469178,8.1e-06
2.384424806223251e-05,0.00011892278416780755,8.1e-06
2.3839014829718508e-05,0.0001183237909572199,8.1e-06
2.4509321519872174e-05,0.00011801500659203157,8.1e-06
2.373165261815302e-05,0.00011830711446236819,8.1e-06
2.5110859496635385e-05,0.00011868302681250498,8.1e-06
2.5817384084803052e-05,0.00011869984155055135,8.1e-06
2.5286306481575593e-05,0.0001187507004942745,8.1e-06
2.3777291062287986e-05,0.00011852019088109955,8.1e-06
2.3899550797068514e-05,0.00011837951751658693,8.1e-06
2.429166852380149e-05,0.00011821978841908276,8.1e-06
2.511318052711431e-05,0.00011768809781642631,8.1e-06
2.4555050913477316e-05,0.0001175655925180763,8.1e-06
2.3939046513987705e-05,0.00011772775906138122,8.1e-06
2.4342927645193413e-05,0.00011786204413510859,8.1e-06
2.4901235519791953e-05,0.00011792701116064563,8.1e-06
2.5709923647809774e-05,0.00011777525651268661,8.1e-06
2.4839047910063528e-05,0.00011731423728633672,8.1e-06
2.475603650964331e-05,0.00011673256085487083,8.1e-06
2.3843826056690887e-05,0.00011678406008286402,8.1e-06
2.4800285245873965e-05,0.00011671998800011352,8.1e-06
2.4045399186434224e-05,0.00011731240374501795,8.1e-06
2.4694829335203394e-05,0.0001169346141978167,8.1e-06
2.3785589291946962e-05,0.00011652680404949933,8.1e-06
2.384657273069024e-05,0.00011653615365503356,2.43e-06
2.4884840968297794e-05,0.00011649522639345378,2.43e-06
2.3468999643228017e-05,0.00011654282570816576,2.43e-06
2.4268712877528742e-05,0.00011663343320833519,2.43e-06
2.4681041395524517e-05,0.00011667697253869846,2.43e-06
2.397157186351251e-05,0.00011688000085996464,2.43e-06
2.3908000002847984e-05,0.00011693323904182762,2.43e-06
2.463611599523574e-05,0.00011691960389725864,2.43e-06
2.4720724468352273e-05,0.00011696296860463917,2.43e-06
2.4377479348913766e-05,0.00011719862959580496,2.43e-06
2.37046588154044e-05,0.00011733728024410084,2.43e-06
2.402944846835453e-05,0.00011746772361220792,2.43e-06
2.542706351960078e-05,0.00011756489402614534,2.43e-06
2.489716644049622e-05,0.00011727946548489854,2.43e-06
2.5048162569873966e-05,0.00011680074385367334,2.43e-06
2.268327443744056e-05,0.00011649461521301419,2.43e-06
2.6402942239656113e-05,0.00011637810530373827,2.43e-06
2.3604094167239964e-05,0.00011649731459328905,2.43e-06
2.3503054762841202e-05,0.00011664977500913665,2.43e-06
2.501520975783933e-05,0.00011677121801767498,2.43e-06
2.5235745852114633e-05,0.00011698192975018173,2.43e-06
2.544125891290605e-05,0.00011723890929715708,2.43e-06
2.504051008145325e-05,0.00011749007535399869,2.43e-06
2.5254579668398947e-05,0.00011762789654312655,2.43e-06
2.3683945983066224e-05,0.00011767331307055429,2.43e-06
2.3615661120857112e-05,0.00011766204988816753,2.43e-06
2.3613898520125076e-05,0.000117600939120166,2.43e-06
2.3637454432900995e-05,0.00011745038500521332,2.43e-06
2.3107351807993837e-05,0.00011748732504202053,2.43e-06
2.3062319087330252e-05,0.00011761990026570857,2.43e-06
2.5139801437035203e-05,0.00011757817992474884,7.29e-07
2.369449612160679e-05,0.00011754898150684312,7.29e-07
2.5917772290995345e-05,0.00011753533908631653,7.29e-07
2.2456186343333684e-05,0.00011754694423871115,7.29e-07
2.462151132931467e-05,0.00011754521256079897,7.29e-07
2.4115726773743518e-05,0.00011748113320209086,7.29e-07
2.4123759430949576e-05,0.00011741626803996041,7.29e-07
2.510135163902305e-05,0.00011732373241102323,7.29e-07
2.4755830963840708e-05,0.00011727771197911352,7.29e-07
